,OBJECTID,BYGNING_ID,FYLKES_NR,FYLKES_NAVN,KOMMUNE_NR,KOMMUNE_NAVN,BYGNINGS_NR,BYGNING_LNR,BYGNINGSTYPE_NR,BYGNINGSTYPE_NAVN,BYGNINGSSTATUS_NR,BYGNINGSSTATUS_NAVN,GODKJENT_DATO,IGANGSATT_DATO,TATT_I_BRUK_DATO,TATT_I_BRUK,NAERINGSGRUPPE_KODE,NAERINGSGRUPPE_NAVN,PAABYGG_TILBYGG_KODE,PAABYGG_TILBYGG_NAVN,REGISTRERT_IGANGSATT_DATO,REGISTRERT_GODKJENT_DATO,VANNFORSYNING_NR,VANNFORSYNING_NAVN,BRUKSAREAL_TOTALT,BRUKSAREAL_BOLIG,BRUKSAREAL_ANNET_BOLIG,ANTALL_ETASJER,ANTALL_BOLIGER,LKOORDINAT_TYPE,LKOORDINATSYSTEM_NR,LKOORDINATSYSTEM_NAVN,LKOORDINAT_KVALITET_KODE,LKOORDINAT_KVALITET_NAVN,LX_KOORDINAT,LY_KOORDINAT,LZ_KOORDINAT,UKOORDINAT_TYPE,UKOORDINATSYSTEM_NR,UKOORDINATSYSTEM_NAVN,UKOORDINAT_KVALITET_KODE,UKOORDINAT_KVALITET_NAVN,UX_KOORDINAT,UY_KOORDINAT,UZ_KOORDINAT,EIENDOM_ANTALL,HAR_HEIS,BEBYGD_AREAL,Energistandard_profet,Byggtype_profet,Energiomraadeid,Energibronn,tatt_i_bruk_sammenstilt,Byggutvalgsident,Planforslag,SHAPE,oppgraderes,grunnvarme,solceller,luft_luft_varmepumpe,fjernvarme,grunnvarme_meter,grunnvarme_kostnad,_nettutveksling_energi,_nettutveksling_vintereffekt,_nettutveksling_sommereffekt,_termisk_energibehov_sum,_levert_fra_kilde_sum,_fjernvarmeproduksjon_sum,_elspesifikt_energibehov_sum,_kompressor_sum,_spisslast_sum,_solcelleproduksjon_sum,_termisk_energibehov_vintereffekt,_levert_fra_kilde_vintereffekt,_fjernvarmeproduksjon_vintereffekt,_elspesifikt_energibehov_vintereffekt,_kompressor_vintereffekt,_spisslast_vintereffekt,_solcelleproduksjon_vintereffekt,_termisk_energibehov_sommereffekt,_levert_fra_kilde_sommereffekt,_fjernvarmeproduksjon_sommereffekt,_elspesifikt_energibehov_sommereffekt,_kompressor_sommereffekt,_spisslast_sommereffekt,_solcelleproduksjon_sommereffekt,scenario_navn
163,164,2987694,50,TRØNDELAG,5001,TRONDHEIM,182065285,0,136,Andre småhus m/3 boliger el fl,TB,Tatt i bruk,19620718,19620818,19630818,20030519,X,Bolig,,,20030519,20030519,,Ikke utfylt,388.0,388.0,0.0,3,4,L,22,EUREF89 UTM Sone 32,52,DigitFraStrekKart1_1000,7036767.0,572196.0,0.0,U,23,EUREF89 UTM Sone 33,52,DigitFraStrekKart1_1000,7044018.79,273137.23,0.0,1,N,0.0,X,A,A,,19630818,P1,,"{'x': 572196, 'y': 7036767, 'spatialReference': {'wkid': 25832, 'latestWkid': 25832}}",False,True,True,False,False,533.0,319800.0,0.0188,0.007,-0.003,0.0596403723,0.0426002659,0.0,0.015549964,0.0170401064,0.0,0.0138369829,0.0208127817,0.0148662726,0,0.001584495,0.0059465091,0.0,4.50546e-05,0.0024270671,0.0017336194,0,0.0018114103,0.0006934478,0.0,0.0051174925,MerLokalproduksjon
164,165,2987698,50,TRØNDELAG,5001,TRONDHEIM,182065323,0,722,Bo- og behandlingssenter,TB,Tatt i bruk,19930504,19930604,19940604,20030519,Q,Helse- og sosialtjenester,,,20030519,20030519,,Ikke utfylt,424.0,424.0,0.0,2,,L,22,EUREF89 UTM Sone 32,52,DigitFraStrekKart1_1000,7036741.0,572121.0,0.0,U,23,EUREF89 UTM Sone 33,52,DigitFraStrekKart1_1000,7043999.91,273060.08,0.0,1,N,0.0,X,J,A,,19940604,P1,,"{'x': 572121, 'y': 7036741, 'spatialReference': {'wkid': 25832, 'latestWkid': 25832}}",False,True,True,False,False,527.0,316200.0,0.0531,0.02,-0.001,0.0747872639,0.0421636971,0.0,0.0431126409,0.0168654789,0.0157580879,0.02268124,0.0209010038,0.0057472569,0,0.0053413188,0.0022989028,0.0128548442,7.38523e-05,0.0053706662,0.0038361901,0,0.0057020877,0.001534476,0.0,0.0083884671,MerLokalproduksjon
165,166,2987699,50,TRØNDELAG,5001,TRONDHEIM,182065331,0,141,Stort frittliggende boligbygg på 2 etg.,TB,Tatt i bruk,19600615,19600715,19610715,20030522,X,Bolig,,,20030522,20030522,,Ikke utfylt,510.0,510.0,0.0,3,5,L,22,EUREF89 UTM Sone 32,52,DigitFraStrekKart1_1000,7036814.0,572211.0,0.0,U,23,EUREF89 UTM Sone 33,52,DigitFraStrekKart1_1000,7044064.21,273156.57,0.0,1,N,0.0,X,B,A,,19610715,P1,,"{'x': 572211, 'y': 7036814, 'spatialReference': {'wkid': 25832, 'latestWkid': 25832}}",False,True,True,False,False,603.0,361800.0,0.0385,0.023,-0.004,0.086012676,0.0482148761,0.0,0.0204393857,0.0192859504,0.0185118495,0.0197762141,0.0282388187,0.0070257853,0,0.0020827125,0.0028103141,0.0184027193,6.9796e-05,0.0043458497,0.0031041784,0,0.0023809775,0.0012416714,0.0,0.0075167027,MerLokalproduksjon
166,167,2987700,50,TRØNDELAG,5001,TRONDHEIM,182065358,0,131,Rekkehus,TB,Tatt i bruk,19600615,19600715,19610715,20030522,X,Bolig,,,20030522,20030522,,Ikke utfylt,822.0,822.0,0.0,3,7,L,22,EUREF89 UTM Sone 32,52,DigitFraStrekKart1_1000,7036804.0,572176.0,0.0,U,23,EUREF89 UTM Sone 33,52,DigitFraStrekKart1_1000,7044057.52,273120.77,0.0,1,N,0.0,X,A,A,,19610715,P1,,"{'x': 572176, 'y': 7036804, 'spatialReference': {'wkid': 25832, 'latestWkid': 25832}}",False,True,True,False,False,1128.0,676800.0,0.0397,0.016,-0.006,0.1263515104,0.0902510788,0.0,0.0329434804,0.0361004315,0.0,0.0293144329,0.0440930581,0.0314950415,0,0.0033568425,0.0125980166,0.0,9.54506e-05,0.0051418794,0.003672771,0,0.0038375755,0.0014691084,0.0,0.010841698,MerLokalproduksjon
167,168,2987701,50,TRØNDELAG,5001,TRONDHEIM,182065366,0,133,Kjede/atriumhus,TB,Tatt i bruk,19751217,19760117,19770117,20030522,X,Bolig,,,20030522,20030522,,Ikke utfylt,410.0,410.0,0.0,2,6,L,22,EUREF89 UTM Sone 32,52,DigitFraStrekKart1_1000,7036765.0,572062.0,0.0,U,23,EUREF89 UTM Sone 33,52,DigitFraStrekKart1_1000,7044029.34,273003.55,0.0,1,N,0.0,X,A,A,,19770117,P1,,"{'x': 572062, 'y': 7036765, 'spatialReference': {'wkid': 25832, 'latestWkid': 25832}}",False,True,True,False,False,563.0,337800.0,0.0125,0.008,-0.005,0.0630220429,0.0450157449,0.0,0.016431663,0.018006298,0.0,0.0219323312,0.0219928879,0.0157092056,0,0.0016743375,0.0062836822,0.0,7.14138e-05,0.0025646844,0.0018319174,0,0.0019141192,0.000732767,0.0,0.0081114894,MerLokalproduksjon
168,169,2987703,50,TRØNDELAG,5001,TRONDHEIM,182065382,0,122,"Tomannsbolig, horisontaldelt",TB,Tatt i bruk,19580806,19580906,19590906,20030522,X,Bolig,,,20030522,20030522,,Ikke utfylt,229.0,229.0,0.0,3,2,L,22,EUREF89 UTM Sone 32,52,DigitFraStrekKart1_1000,7036855.0,572226.0,0.0,U,23,EUREF89 UTM Sone 33,52,DigitFraStrekKart1_1000,7044103.65,273175.35,0.0,1,N,0.0,X,A,A,,19590906,P1,,"{'x': 572226, 'y': 7036855, 'spatialReference': {'wkid': 25832, 'latestWkid': 25832}}",False,True,True,False,False,314.0,188400.0,0.0111,0.004,-0.002,0.0352001166,0.0251429405,0.0,0.0091776849,0.0100571762,0.0,0.0081666729,0.0122838325,0.0087741661,0,0.0009351788,0.0035096664,0.0,2.65915e-05,0.00143247,0.0010231929,0,0.0010691056,0.0004092772,0.0,0.0030203757,MerLokalproduksjon
169,170,2987704,50,TRØNDELAG,5001,TRONDHEIM,182065390,0,136,Andre småhus m/3 boliger el fl,TB,Tatt i bruk,19580806,19580906,19590906,20030522,X,Bolig,,,20030522,20030522,,Ikke utfylt,345.0,345.0,0.0,3,4,L,22,EUREF89 UTM Sone 32,52,DigitFraStrekKart1_1000,7036861.0,572202.0,0.0,U,23,EUREF89 UTM Sone 33,52,DigitFraStrekKart1_1000,7044111.87,273152.0,0.0,1,N,0.0,X,A,A,,19590906,P1,,"{'x': 572202, 'y': 7036861, 'spatialReference': {'wkid': 25832, 'latestWkid': 25832}}",False,True,True,False,False,473.0,283800.0,0.0167,0.007,-0.002,0.0530307434,0.0378791024,0.0,0.0138266432,0.015151641,0.0,0.0123035028,0.0185062105,0.0132187218,0,0.0014088937,0.0052874887,0.0,4.00614e-05,0.0021580881,0.0015414915,0,0.0016106612,0.0006165966,0.0,0.0045503477,MerLokalproduksjon
170,171,2987705,50,TRØNDELAG,5001,TRONDHEIM,182065404,0,136,Andre småhus m/3 boliger el fl,TB,Tatt i bruk,19570828,19570928,19580928,20030522,X,Bolig,,,20030522,20030522,,Ikke utfylt,348.0,348.0,0.0,3,4,L,22,EUREF89 UTM Sone 32,52,DigitFraStrekKart1_1000,7036870.0,572172.0,0.0,U,23,EUREF89 UTM Sone 33,52,DigitFraStrekKart1_1000,7044123.64,273122.96,0.0,1,N,0.0,X,A,A,,19580928,P1,,"{'x': 572172, 'y': 7036870, 'spatialReference': {'wkid': 25832, 'latestWkid': 25832}}",False,True,True,False,False,478.0,286800.0,0.0168,0.007,-0.002,0.0534918803,0.0382084859,0.0,0.0139468749,0.0152833944,0.0,0.0124104898,0.0186671341,0.0133336672,0,0.001421145,0.0053334669,0.0,4.04098e-05,0.002176854,0.0015548957,0,0.001624667,0.0006219583,0.0,0.004589916,MerLokalproduksjon
171,172,2987706,50,TRØNDELAG,5001,TRONDHEIM,182065412,0,136,Andre småhus m/3 boliger el fl,TB,Tatt i bruk,19580806,19580906,19590906,20030522,X,Bolig,,,20030522,20030522,,Ikke utfylt,345.0,345.0,0.0,3,4,L,22,EUREF89 UTM Sone 32,52,DigitFraStrekKart1_1000,7036863.0,572145.0,0.0,U,23,EUREF89 UTM Sone 33,52,DigitFraStrekKart1_1000,7044119.2,273095.41,0.0,1,N,0.0,X,A,A,,19590906,P1,,"{'x': 572145, 'y': 7036863, 'spatialReference': {'wkid': 25832, 'latestWkid': 25832}}",False,True,True,False,False,473.0,283800.0,0.0167,0.007,-0.002,0.0530307434,0.0378791024,0.0,0.0138266432,0.015151641,0.0,0.0123035028,0.0185062105,0.0132187218,0,0.0014088937,0.0052874887,0.0,4.00614e-05,0.0021580881,0.0015414915,0,0.0016106612,0.0006165966,0.0,0.0045503477,MerLokalproduksjon
172,173,4345647,50,TRØNDELAG,5001,TRONDHEIM,196088865,0,319,Annen kontorbygning,TB,Tatt i bruk,19550126,19550226,19560226,20030520,Q,Helse- og sosialtjenester,,,20030520,20030520,,Ikke utfylt,673.0,0.0,673.0,3,,L,22,EUREF89 UTM Sone 32,--,UOppgitt,7036916.0,572186.0,0.0,U,23,EUREF89 UTM Sone 33,--,UOppgitt,7044168.16,273141.21,0.0,1,N,0.0,X,C,A,,19560226,P1,,"{'x': 572186, 'y': 7036916, 'spatialReference': {'wkid': 25832, 'latestWkid': 25832}}",False,True,True,False,False,353.0,211800.0,0.1239,0.046,0.014,0.0649226945,0.0282338875,0.0,0.116371166,0.011293555,0.025395252,0.0291690033,0.0331754415,0.0045466716,0,0.0172691733,0.0018186686,0.0268101013,0.0001109084,0.0022447273,0.0016033766,0,0.0248844138,0.0006413507,0.0,0.011385434,MerLokalproduksjon
173,174,4344220,50,TRØNDELAG,5001,TRONDHEIM,196089306,0,181,Garasjeuthus anneks til bolig,TB,Tatt i bruk,19740424,19740524,19741124,20030518,Y,Annet som ikke er næring,,,20030518,20030518,,Ikke utfylt,25.0,0.0,25.0,1,,L,22,EUREF89 UTM Sone 32,,,7036656.3,571941.8,,U,23,EUREF89 UTM Sone 33,,,7043932.31,272873.63,0.0,1,N,0.0,X,A,A,,19741124,P1,,"{'x': 571941.7999999998, 'y': 7036656.300000001, 'spatialReference': {'wkid': 25832, 'latestWkid': 25832}}",False,True,True,False,False,34.0,20400.0,-0.0006,0.0,-0.001,0.0038428075,0.0027448625,0.0,0.0010019307,0.001097945,0.0,0.0026746745,0.0013410297,0.0009578784,0,0.0001020938,0.0003831514,0.0,8.709e-06,0.0001563832,0.0001117023,0,0.0001167146,4.46809e-05,0.0,0.000989206,MerLokalproduksjon
174,175,5219922,50,TRØNDELAG,5001,TRONDHEIM,300246198,0,239,Annen lagerbygning,FA,Ferdigattest,10101,20110902,20130624,20130625,Q,Helse- og sosialtjenester,,,20110923,10101,,Ikke utfylt,14.0,0.0,14.0,1,,L,22,EUREF89 UTM Sone 32,,,7036752.9,572121.6,,U,23,EUREF89 UTM Sone 33,,,7044011.71,273061.79,0.0,1,N,17.0,Y,W,A,,20130624,P1,,"{'x': 572121.5999999996, 'y': 7036752.8999999985, 'spatialReference': {'wkid': 25832, 'latestWkid': 25832}}",False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,MerLokalproduksjon
175,176,5384266,50,TRØNDELAG,5001,TRONDHEIM,300387151,0,612,Barnehage,FA,Ferdigattest,20130422,20130716,20140818,20140819,P,Undervisning,,,20130814,20130814,,Ikke utfylt,1250.0,0.0,1250.0,3,,L,22,EUREF89 UTM Sone 32,,,7036696.86,572039.61,,U,23,EUREF89 UTM Sone 33,,,7043963.56,272974.87,0.0,1,J,810.0,Y,F,A,,20140818,P1,,"{'x': 572039.6100000003, 'y': 7036696.859999999, 'spatialReference': {'wkid': 25832, 'latestWkid': 25832}}",False,True,True,False,False,543.0,325800.0,0.0601,0.08,-0.011,0.1044791342,0.043458808,0.0,0.093285471,0.0173835232,0.043636803,0.0942278438,0.071296695,0.0061770264,0,0.0149485012,0.0024708106,0.062648858,0.0003325576,0.0076986692,0.0054990495,0,0.0221943825,0.0021996198,0.0,0.0358148774,MerLokalproduksjon
176,177,5751423,50,TRØNDELAG,5001,TRONDHEIM,300692778,0,619,Annen skolebygning,TB,Tatt i bruk,10101,10101,20180101,20180706,P,Undervisning,,,10101,10101,,Ikke utfylt,24.0,0.0,24.0,1,,L,22,EUREF89 UTM Sone 32,,,7036708.3,572064.4,,U,23,EUREF89 UTM Sone 33,,,7043972.64,273000.63,0.0,1,N,30.0,Y,G,A,,20180101,P1,,"{'x': 572064.4000000004, 'y': 7036708.300000001, 'spatialReference': {'wkid': 25832, 'latestWkid': 25832}}",False,True,True,False,False,9.0,5400.0,-0.0016,0.001,-0.001,0.0015472543,0.0007254163,0.0,0.0014650848,0.0002901665,0.0005316715,0.0039007582,0.0007176655,0.0001028544,0,0.0003318288,4.11418e-05,0.0005736694,1.48317e-05,0.0001105593,7.89709e-05,0,0.0002191068,3.15884e-05,0.0,0.0015225692,MerLokalproduksjon
177,178,5751424,50,TRØNDELAG,5001,TRONDHEIM,300692780,0,619,Annen skolebygning,TB,Tatt i bruk,10101,10101,20180101,20180706,P,Undervisning,,,10101,10101,,Ikke utfylt,25.0,0.0,25.0,1,,L,22,EUREF89 UTM Sone 32,,,7036674.31,572055.54,,U,23,EUREF89 UTM Sone 33,,,7043939.61,272988.63,0.0,1,N,31.0,Y,G,A,,20180101,P1,,"{'x': 572055.54, 'y': 7036674.309999999, 'spatialReference': {'wkid': 25832, 'latestWkid': 25832}}",False,True,True,False,False,9.0,5400.0,-0.0016,0.001,-0.001,0.0016117232,0.000755642,0.0,0.00152613,0.0003022568,0.0005538245,0.0040307835,0.0007475683,0.00010714,0,0.000345655,4.2856e-05,0.0005975723,1.53261e-05,0.0001151659,8.22614e-05,0,0.0002282362,3.29046e-05,0.0,0.0015733215,MerLokalproduksjon
178,179,6097270,50,TRØNDELAG,5001,TRONDHEIM,301144085,0,319,Annen kontorbygning,TB,Tatt i bruk,10101,10101,20221103,20221216,Q,Helse- og sosialtjenester,,,10101,10101,,Ikke utfylt,120.0,0.0,120.0,2,,L,22,EUREF89 UTM Sone 32,--,UOppgitt,7036745.89,572089.85,,U,23,EUREF89 UTM Sone 33,--,UOppgitt,7044007.7,273029.51,0.0,1,N,0.0,Y,C,A,,20221103,P1,,"{'x': 572089.8499999996, 'y': 7036745.890000001, 'spatialReference': {'wkid': 25832, 'latestWkid': 25832}}",False,True,True,False,False,42.0,25200.0,0.0169,0.006,0.001,0.0072939323,0.0033418322,0.0,0.0207496878,0.0013367329,0.0026153671,0.0078015165,0.0036451494,0.0005143969,0,0.0030791988,0.0002057588,0.0029249937,2.96635e-05,0.0002921427,0.0002086734,0,0.0044370426,8.34693e-05,0.0,0.0030451384,MerLokalproduksjon
179,180,6098753,50,TRØNDELAG,5001,TRONDHEIM,301146937,0,722,Bo- og behandlingssenter,RA,Rammetillatelse,20221223,10101,10101,10101,Q,Helse- og sosialtjenester,,,10101,20221223,,Ikke utfylt,236.0,0.0,236.0,2,,L,22,EUREF89 UTM Sone 32,,,7036722.24,572229.73,,U,23,EUREF89 UTM Sone 33,,,7043971.04,273166.64,0.0,1,N,130.0,X,J,A,,10101,P1,,"{'x': 572229.7300000004, 'y': 7036722.239999998, 'spatialReference': {'wkid': 25832, 'latestWkid': 25832}}",False,True,True,False,False,293.0,175800.0,0.0282,0.011,-0.001,0.0416268733,0.0234684729,0.0,0.0239966586,0.0093873892,0.0087710112,0.0139083076,0.0116335776,0.0031989449,0,0.0029729982,0.001279578,0.0071550548,4.52868e-05,0.0029893331,0.0021352379,0,0.0031738035,0.0008540952,0.0,0.0051438713,MerLokalproduksjon
180,181,6098755,50,TRØNDELAG,5001,TRONDHEIM,301146942,0,722,Bo- og behandlingssenter,RA,Rammetillatelse,20221223,10101,10101,10101,Q,Helse- og sosialtjenester,,,10101,20221223,,Ikke utfylt,184.0,0.0,184.0,1,,L,22,EUREF89 UTM Sone 32,,,7036698.02,572235.16,,U,23,EUREF89 UTM Sone 33,,,7043946.41,273169.78,0.0,1,N,210.0,X,J,A,,10101,P1,,"{'x': 572235.1600000001, 'y': 7036698.02, 'spatialReference': {'wkid': 25832, 'latestWkid': 25832}}",False,True,True,False,False,229.0,137400.0,0.0104,0.009,-0.005,0.0324548504,0.0182974535,0.0,0.0187092593,0.0073189814,0.0068384155,0.0224672661,0.009070247,0.0024940926,0,0.0023179308,0.000997637,0.0055785173,7.31556e-05,0.0023306665,0.0016647618,0,0.0024744909,0.0006659047,0.0,0.0083093306,MerLokalproduksjon
181,182,6098758,50,TRØNDELAG,5001,TRONDHEIM,301146945,0,722,Bo- og behandlingssenter,RA,Rammetillatelse,20221223,10101,10101,10101,Q,Helse- og sosialtjenester,,,10101,20221223,,Ikke utfylt,310.0,0.0,310.0,2,,L,22,EUREF89 UTM Sone 32,,,7036710.29,572250.75,,U,23,EUREF89 UTM Sone 33,,,7043957.17,273186.46,0.0,1,N,190.0,X,J,A,,10101,P1,,"{'x': 572250.75, 'y': 7036710.289999999, 'spatialReference': {'wkid': 25832, 'latestWkid': 25832}}",False,True,True,False,False,385.0,231000.0,0.035,0.015,-0.002,0.0546793675,0.0308272314,0.0,0.0315210346,0.0123308926,0.0115212435,0.0203275264,0.0152813943,0.0042020039,0,0.0039052095,0.0016808016,0.0093985889,6.61884e-05,0.0039266663,0.0028047616,0,0.0041689792,0.0011219047,0.0,0.0075179658,MerLokalproduksjon
182,183,,,,,,,,319,Annen kontorbygning,,,,,,,,,,,,,,,12909.0,,,,,,,,,,,,,,,,,,,,,,,,X,C,A,,,P3,,"{'x': 572121.5114000002, 'y': 7037080.927900001, 'spatialReference': {'wkid': 25832, 'latestWkid': 25832}}",False,True,True,False,False,6770.0,4062000.0,,,,1.2453002423,0.5415620414,0.0,2.2321476696,0.2166248166,0.4871133844,,0.6363473606,0.0872109707,0,0.3312448109,0.0348843883,0.5142520016,,0.043056738,0.0307548128,0,0.4773148551,0.0123019251,0.0,,MerLokalproduksjon
183,184,,,,,,,,616,Videregående skole,,,,,,,,,,,,,,,7500.0,,,,,,,,,,,,,,,,,,,,,,,,X,G,A,,,P3,,"{'x': 572087, 'y': 7036581, 'spatialReference': {'wkid': 25832, 'latestWkid': 25832}}",False,True,True,False,False,5020.0,3012000.0,,,,0.9025436385,0.401587244,0.0,0.4578389907,0.1606348976,0.3403214969,,0.4682667098,0.0617759834,0,0.103696515,0.0247103934,0.381780333,,0.038483889,0.0274884921,0,0.06847086,0.0109953969,0.0,,MerLokalproduksjon
184,185,,,,,,,,719,Sykehus,719,,,,,,,,,,,,,,4305.0,,,,,,,,,,,,,,,,,,,,,,,,X,K,A,,,P3,,"{'x': 572352.2416000003, 'y': 7036792.5342999995, 'spatialReference': {'wkid': 25832, 'latestWkid': 25832}}",False,False,False,False,False,0.0,0.0,1.1622,0.322,0.154,0.572639174,0.0,0.0,0.5895671294,0.0,0.0,0.0,0.2387908808,0.0,0,0.0830460946,0.0,0.0,0.0,0.0288345577,0.0,0,0.1249096353,0.0,0.0,0.0,MerLokalproduksjon
185,186,,,,,,,,319,Annen kontorbygning,,,,,,,,,,,,,,,12909.0,,,,,,,,,,,,,,,,,,,,,,,,X,C,A,,,P2,,"{'x': 572121.5114000002, 'y': 7037080.927900001, 'spatialReference': {'wkid': 25832, 'latestWkid': 25832}}",False,True,True,False,False,6770.0,4062000.0,,,,1.2453002423,0.5415620414,0.0,2.2321476696,0.2166248166,0.4871133844,,0.6363473606,0.0872109707,0,0.3312448109,0.0348843883,0.5142520016,,0.043056738,0.0307548128,0,0.4773148551,0.0123019251,0.0,,MerLokalproduksjon
186,187,,,,,,,,616,Videregående skole,,,,,,,,,,,,,,,7500.0,,,,,,,,,,,,,,,,,,,,,,,,X,G,A,,,P2,,"{'x': 572087, 'y': 7036581, 'spatialReference': {'wkid': 25832, 'latestWkid': 25832}}",False,True,True,False,False,5020.0,3012000.0,,,,0.9025436385,0.401587244,0.0,0.4578389907,0.1606348976,0.3403214969,,0.4682667098,0.0617759834,0,0.103696515,0.0247103934,0.381780333,,0.038483889,0.0274884921,0,0.06847086,0.0109953969,0.0,,MerLokalproduksjon
187,188,,,,,,,,719,Sykehus,719,,,,,,,,,,,,,,4305.0,,,,,,,,,,,,,,,,,,,,,,,,X,K,A,,,P2,,"{'x': 572352.2416000003, 'y': 7036792.5342999995, 'spatialReference': {'wkid': 25832, 'latestWkid': 25832}}",False,False,False,False,False,0.0,0.0,1.1622,0.322,0.154,0.572639174,0.0,0.0,0.5895671294,0.0,0.0,0.0,0.2387908808,0.0,0,0.0830460946,0.0,0.0,0.0,0.0288345577,0.0,0,0.1249096353,0.0,0.0,0.0,MerLokalproduksjon
188,189,,,,,,,,319,Annen kontorbygning,,,,,,,,,,,,,,,12909.0,,,,,,,,,,,,,,,,,,,,,,,,X,C,A,,,P1,,"{'x': 572121.5114000002, 'y': 7037080.927900001, 'spatialReference': {'wkid': 25832, 'latestWkid': 25832}}",False,True,True,False,False,6770.0,4062000.0,,,,1.2453002423,0.5415620414,0.0,2.2321476696,0.2166248166,0.4871133844,,0.6363473606,0.0872109707,0,0.3312448109,0.0348843883,0.5142520016,,0.043056738,0.0307548128,0,0.4773148551,0.0123019251,0.0,,MerLokalproduksjon
189,190,,,,,,,,616,Videregående skole,,,,,,,,,,,,,,,7500.0,,,,,,,,,,,,,,,,,,,,,,,,X,G,A,,,P1,,"{'x': 572087, 'y': 7036581, 'spatialReference': {'wkid': 25832, 'latestWkid': 25832}}",False,True,True,False,False,5020.0,3012000.0,,,,0.9025436385,0.401587244,0.0,0.4578389907,0.1606348976,0.3403214969,,0.4682667098,0.0617759834,0,0.103696515,0.0247103934,0.381780333,,0.038483889,0.0274884921,0,0.06847086,0.0109953969,0.0,,MerLokalproduksjon
190,191,,,,,,,,719,Sykehus,719,,,,,,,,,,,,,,4305.0,,,,,,,,,,,,,,,,,,,,,,,,X,K,A,,,P1,,"{'x': 572352.2416000003, 'y': 7036792.5342999995, 'spatialReference': {'wkid': 25832, 'latestWkid': 25832}}",False,False,False,False,False,0.0,0.0,1.1622,0.322,0.154,0.572639174,0.0,0.0,0.5895671294,0.0,0.0,0.0,0.2387908808,0.0,0,0.0830460946,0.0,0.0,0.0,0.0288345577,0.0,0,0.1249096353,0.0,0.0,0.0,MerLokalproduksjon
191,192,2979525,50,TRØNDELAG,5001,TRONDHEIM,10507480,0,616,Videregående skole,TB,Tatt i bruk,10101,10101,10101,20060215,P,Undervisning,,,10101,10101,,Ikke utfylt,0.0,0.0,0.0,0,,L,22,EUREF89 UTM Sone 32,52,DigitFraStrekKart1_1000,7036557.0,571993.0,0.0,U,23,EUREF89 UTM Sone 33,52,DigitFraStrekKart1_1000,7043828.6,272915.34,0.0,1,N,0.0,X,G,A,,20060215,E,,"{'x': 571993, 'y': 7036557, 'spatialReference': {'wkid': 25832, 'latestWkid': 25832}}",False,True,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,MerLokalproduksjon
192,193,2984054,50,TRØNDELAG,5001,TRONDHEIM,10546885,0,722,Bo- og behandlingssenter,TB,Tatt i bruk,19930504,19930525,19940221,19940311,Q,Helse- og sosialtjenester,,,19930604,19930504,1,Tilkn. off. vannverk,352.0,176.0,176.0,2,4,L,22,EUREF89 UTM Sone 32,52,DigitFraStrekKart1_1000,7036732.0,572092.0,0.0,U,23,EUREF89 UTM Sone 33,52,DigitFraStrekKart1_1000,7043993.66,273030.35,0.0,1,N,0.0,X,J,A,,19940221,E,,"{'x': 572092, 'y': 7036732, 'spatialReference': {'wkid': 25832, 'latestWkid': 25832}}",False,True,True,False,False,438.0,262800.0,0.044,0.017,-0.001,0.0620875399,0.035003824,0.0,0.0357916264,0.0140015296,0.0130821862,0.0188297087,0.0173517768,0.0047713076,0,0.0044343024,0.0019085231,0.0106719461,6.13114e-05,0.0044586663,0.0031847616,0,0.0047338086,0.0012739046,0.0,0.0069640104,MerLokalproduksjon
193,194,2986392,50,TRØNDELAG,5001,TRONDHEIM,10570719,0,243,Veksthus,TB,Tatt i bruk,19970506,19970530,19980714,19980806,Q,Helse- og sosialtjenester,,,19970804,19970528,1,Tilkn. off. vannverk,50.0,0.0,50.0,1,,L,22,EUREF89 UTM Sone 32,--,UOppgitt,7036704.0,572405.0,0.0,U,23,EUREF89 UTM Sone 33,--,UOppgitt,7043936.46,273339.53,0.0,1,J,0.0,X,L,A,,19980714,E,,"{'x': 572405, 'y': 7036704, 'spatialReference': {'wkid': 25832, 'latestWkid': 25832}}",False,True,True,False,False,40.0,24000.0,0.0038,0.003,-0.001,0.0066508615,0.0031812716,0.0,0.0068474696,0.0012725087,0.0021970812,0.0065012637,0.0027734132,0.0004741219,0,0.0009645307,0.0001896488,0.0021096426,2.47195e-05,0.0003348961,0.0002392115,0,0.0014507507,9.56846e-05,0.0,0.0025376153,MerLokalproduksjon
